,location,total_sqft,bath,price,bhk,price_per_sqft
5641,Raja Rajeshwari Nagar,4800.0,8.0,225.0,8,4687.5
5642,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2,4325.354609929078
5643,Raja Rajeshwari Nagar,1267.0,2.0,42.85,2,3382.004735595896
5644,Raja Rajeshwari Nagar,550.0,1.0,21.0,1,3818.181818181818
5645,Raja Rajeshwari Nagar,1120.0,2.0,37.95,2,3388.3928571428573
5646,Raja Rajeshwari Nagar,1608.0,2.0,85.0,2,5286.0696517412935
5647,Raja Rajeshwari Nagar,1210.0,2.0,45.0,2,3719.00826446281
5648,Raja Rajeshwari Nagar,1240.0,2.0,53.27,2,4295.967741935484
5649,Raja Rajeshwari Nagar,1395.0,2.0,72.0,3,5161.290322580645
5650,Raja Rajeshwari Nagar,1165.0,2.0,45.0,2,3862.6609442060085
5651,Raja Rajeshwari Nagar,1288.0,2.0,70.0,3,5434.782608695652
5652,Raja Rajeshwari Nagar,1120.0,2.0,37.97,2,3390.1785714285716
5653,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2,3390.3508771929824
5654,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2,3500.4566210045664
5655,Raja Rajeshwari Nagar,1420.0,2.0,60.0,3,4225.352112676056
5656,Raja Rajeshwari Nagar,1303.0,2.0,44.17,2,3389.869531849578
5658,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2,3389.8734177215188
5659,Raja Rajeshwari Nagar,1140.0,2.0,49.27,2,4321.929824561404
5661,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2,3500.4566210045664
5662,Raja Rajeshwari Nagar,1235.0,2.0,75.0,2,6072.8744939271255
5663,Raja Rajeshwari Nagar,1280.0,3.0,57.6,3,4500.0
5664,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2,4281.657712970069
5665,Raja Rajeshwari Nagar,1162.0,2.0,65.0,2,5593.803786574871
5666,Raja Rajeshwari Nagar,1133.0,2.0,38.41,2,3390.114739629302
5667,Raja Rajeshwari Nagar,1151.0,2.0,49.0,2,4257.167680278019
5668,Raja Rajeshwari Nagar,1267.0,2.0,54.35,2,4289.6606156274665
5670,Raja Rajeshwari Nagar,1100.0,2.0,50.0,2,4545.454545454545
5671,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2,3389.8734177215188
5673,Raja Rajeshwari Nagar,1306.0,2.0,44.17,2,3382.08269525268
5674,Raja Rajeshwari Nagar,1196.0,2.0,40.44,2,3381.2709030100336
5675,Raja Rajeshwari Nagar,1178.0,2.0,75.0,2,6366.723259762309
5676,Raja Rajeshwari Nagar,1128.0,2.0,40.0,2,3546.099290780142
5677,Raja Rajeshwari Nagar,1151.0,2.0,39.0,2,3388.3579496090356
5679,Raja Rajeshwari Nagar,1525.0,2.0,99.13,3,6500.327868852459
5680,Raja Rajeshwari Nagar,1060.0,2.0,48.0,2,4528.301886792453
5681,Raja Rajeshwari Nagar,3900.0,6.0,195.0,6,5000.0
5682,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2,4325.354609929078
5684,Raja Rajeshwari Nagar,1170.0,2.0,50.0,2,4273.504273504273
5686,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2,4316.455696202532
5687,Raja Rajeshwari Nagar,1255.0,2.0,53.87,2,4292.4302788844625
5688,Raja Rajeshwari Nagar,1419.0,2.0,60.42,2,4257.928118393234
5689,Raja Rajeshwari Nagar,1693.0,3.0,71.38,3,4216.184288245718
5690,Raja Rajeshwari Nagar,3600.0,9.0,240.0,9,6666.666666666667
5691,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2,3389.632107023411
5692,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2,3389.632107023411
5695,Raja Rajeshwari Nagar,1160.0,2.0,70.0,2,6034.482758620689
5696,Raja Rajeshwari Nagar,1133.0,2.0,38.37,2,3386.5842894969105
5697,Raja Rajeshwari Nagar,1140.0,2.0,48.7,2,4271.929824561404
5698,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2,3390.3508771929824
5699,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2,3381.578947368421
5700,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2,4283.397683397683
5701,Raja Rajeshwari Nagar,1133.0,2.0,40.0,2,3530.45013239188
5703,Raja Rajeshwari Nagar,1550.0,3.0,86.8,3,5600.0
5704,Raja Rajeshwari Nagar,1400.0,2.0,45.0,2,3214.285714285714
5705,Raja Rajeshwari Nagar,1110.0,2.0,52.0,2,4684.684684684685
5706,Raja Rajeshwari Nagar,1580.0,3.0,83.74,3,5299.999999999999
5708,Raja Rajeshwari Nagar,1640.0,3.0,86.8,3,5292.682926829269
5710,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2,4316.455696202532
5711,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2,3389.96138996139
5712,Raja Rajeshwari Nagar,1279.0,2.0,53.76,3,4203.283815480844
5713,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2,3389.632107023411
5714,Raja Rajeshwari Nagar,1240.0,2.0,40.54,2,3269.3548387096776
5715,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2,5229.357798165138
5716,Raja Rajeshwari Nagar,1240.0,2.0,42.04,2,3390.3225806451615
5717,Raja Rajeshwari Nagar,1757.0,3.0,98.0,3,5577.689243027889
5718,Raja Rajeshwari Nagar,1530.0,3.0,64.0,3,4183.006535947712
5719,Raja Rajeshwari Nagar,1587.0,3.0,73.8,3,4650.283553875236
5721,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2,4283.397683397683
5722,Raja Rajeshwari Nagar,1450.0,2.0,67.0,3,4620.689655172414
5723,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2,5229.357798165138
5724,Raja Rajeshwari Nagar,945.0,2.0,45.0,2,4761.9047619047615
5725,Raja Rajeshwari Nagar,1303.0,2.0,55.78,2,4280.890253261704
5726,Raja Rajeshwari Nagar,3450.0,7.0,225.0,8,6521.739130434783
5727,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2,3389.7110641296686
5728,Raja Rajeshwari Nagar,1700.0,2.0,86.0,3,5058.823529411765
5729,Raja Rajeshwari Nagar,1270.0,2.0,62.0,2,4881.889763779527
5730,Raja Rajeshwari Nagar,1250.0,2.0,68.0,2,5440.0
5731,Raja Rajeshwari Nagar,1260.0,2.0,62.0,3,4920.6349206349205
5732,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2,3389.632107023411
5733,Raja Rajeshwari Nagar,1580.0,2.0,66.85,3,4231.012658227847
5734,Raja Rajeshwari Nagar,1050.0,2.0,37.0,2,3523.809523809524
5735,Raja Rajeshwari Nagar,1021.0,3.0,59.0,3,5778.648383937317
5736,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2,3389.632107023411
5737,Raja Rajeshwari Nagar,1500.0,3.0,88.0,3,5866.666666666667
5738,Raja Rajeshwari Nagar,1168.0,2.0,66.0,2,5650.684931506849
5739,Raja Rajeshwari Nagar,1400.0,2.0,86.0,3,6142.857142857143
5740,Raja Rajeshwari Nagar,1157.0,2.0,65.0,2,5617.9775280898875
5741,Raja Rajeshwari Nagar,1206.0,2.0,40.7,2,3374.7927031509125
5742,Raja Rajeshwari Nagar,1000.0,2.0,50.0,2,5000.0
5743,Raja Rajeshwari Nagar,1485.0,2.0,63.0,3,4242.424242424242
5744,Raja Rajeshwari Nagar,1335.0,2.0,56.0,3,4194.756554307116
5746,Raja Rajeshwari Nagar,1255.0,2.0,42.54,2,3389.641434262948
5747,Raja Rajeshwari Nagar,1530.0,3.0,64.86,3,4239.21568627451
5748,Raja Rajeshwari Nagar,1850.0,3.0,98.0,3,5297.2972972972975
5749,Raja Rajeshwari Nagar,1140.0,2.0,44.0,2,3859.6491228070176
5750,Raja Rajeshwari Nagar,6000.0,8.0,215.0,8,3583.3333333333335
5751,Raja Rajeshwari Nagar,1140.0,2.0,39.0,2,3421.0526315789475
5752,Raja Rajeshwari Nagar,510.0,1.0,22.0,1,4313.725490196079
5753,Raja Rajeshwari Nagar,1187.0,2.0,40.14,2,3381.6343723673126
5754,Raja Rajeshwari Nagar,1141.0,2.0,60.0,2,5258.545135845749
5755,Rajaji Nagar,1640.0,3.0,229.0,3,13963.414634146342
5756,Rajaji Nagar,2390.0,3.0,415.0,3,17364.016736401674
5757,Rajaji Nagar,2390.0,3.0,410.0,3,17154.81171548117
5759,Rajaji Nagar,3516.0,4.0,540.0,4,15358.361774744028
5760,Rajaji Nagar,1640.0,3.0,223.0,3,13597.560975609756
5762,Rajaji Nagar,1800.0,4.0,324.0,6,18000.0
5763,Rajaji Nagar,3526.0,4.0,558.0,4,15825.2977878616
5766,Rajaji Nagar,1800.0,3.0,260.0,3,14444.444444444445
5767,Rajaji Nagar,1640.0,3.0,241.0,3,14695.121951219513
5768,Rajaji Nagar,1370.0,2.0,170.0,2,12408.759124087592
5769,Rajaji Nagar,2409.0,3.0,360.0,3,14943.960149439601
5771,Rajaji Nagar,1718.0,3.0,288.0,2,16763.678696158324
5772,Rajaji Nagar,2386.0,3.0,334.0,3,13998.323554065382
5774,Rajaji Nagar,1200.0,2.0,150.0,2,12500.0
5775,Rajaji Nagar,1160.0,1.0,163.0,2,14051.724137931034
5776,Rajaji Nagar,660.0,1.0,75.0,1,11363.636363636364
5777,Rajaji Nagar,1440.0,2.0,170.0,2,11805.555555555555
5778,Rajaji Nagar,2448.0,3.0,400.0,3,16339.869281045752
5779,Rajaji Nagar,1440.0,2.0,185.0,2,12847.222222222223
5780,Rajaji Nagar,1640.0,3.0,230.0,3,14024.390243902439
5783,Rajaji Nagar,1800.0,2.0,250.0,3,13888.888888888889
5784,Rajaji Nagar,3100.0,4.0,550.0,4,17741.935483870966
5785,Rajaji Nagar,3526.0,4.0,598.0,4,16959.727736812252
5786,Rajaji Nagar,1357.0,2.0,130.0,2,9579.955784819454
5787,Rajaji Nagar,2300.0,3.0,369.0,3,16043.478260869566
5789,Rajaji Nagar,2500.0,3.0,350.0,3,14000.0
5792,Rajaji Nagar,2559.0,3.0,403.0,3,15748.339194998047
5793,Rajaji Nagar,1763.0,3.0,262.0,2,14861.032331253546
5799,Rajaji Nagar,2533.0,3.0,425.0,3,16778.523489932886
5800,Rajaji Nagar,1268.0,2.0,127.0,2,10015.77287066246
5802,Rajaji Nagar,1640.0,3.0,262.0,3,15975.609756097561
5803,Rajaji Nagar,1200.0,1.0,200.0,2,16666.666666666668
5804,Rajaji Nagar,2367.0,3.0,375.0,3,15842.839036755386
5805,Rajaji Nagar,2440.0,2.0,415.0,4,17008.196721311477
5806,Rajaji Nagar,1640.0,3.0,251.0,3,15304.878048780487
5808,Rajaji Nagar,1640.0,3.0,268.0,3,16341.463414634147
5809,Rajaji Nagar,2367.0,4.0,340.0,3,14364.17405999155
5811,Rajaji Nagar,3600.0,5.0,510.0,5,14166.666666666666
5812,Rajaji Nagar,1350.0,4.0,230.0,4,17037.037037037036
5815,Rajaji Nagar,2400.0,5.0,408.0,5,17000.0
5816,Rajaji Nagar,2500.0,3.0,340.0,3,13600.0
5817,Rajaji Nagar,2390.0,3.0,372.0,3,15564.853556485356
5818,Rajaji Nagar,2415.0,3.0,399.0,3,16521.739130434784
5819,Rajaji Nagar,1718.0,3.0,275.0,2,16006.9848661234
5820,Rajaji Nagar,1763.0,3.0,240.0,2,13613.159387407828
5822,Rajaji Nagar,2409.0,3.0,395.0,3,16396.84516396845
5823,Rajaji Nagar,1314.0,2.0,225.0,2,17123.287671232876
5824,Rajaji Nagar,1440.0,2.0,165.0,2,11458.333333333334
5825,Rajaji Nagar,1640.0,3.0,245.0,3,14939.024390243903
5826,Rajiv Nagar,1690.0,3.0,125.0,3,7396.449704142012
5827,Rajiv Nagar,1263.0,2.0,93.32,2,7388.756927949327
5828,Rajiv Nagar,2340.0,4.0,148.0,4,6324.786324786325
5829,Rajiv Nagar,2340.0,5.0,129.0,4,5512.820512820513
5830,Rajiv Nagar,1330.0,2.0,93.0,2,6992.481203007519
5831,Rajiv Nagar,2340.0,5.0,129.0,4,5512.820512820513
5832,Rajiv Nagar,1309.0,2.0,80.0,2,6111.535523300229
5833,Rajiv Nagar,2340.0,4.0,145.0,4,6196.581196581196
5834,Rajiv Nagar,2330.0,5.0,175.0,4,7510.729613733905
5835,Rajiv Nagar,2340.0,5.0,160.0,4,6837.606837606838
5836,Ramagondanahalli,1151.0,2.0,48.77,2,4237.185056472633
5837,Ramagondanahalli,1251.0,2.0,47.0,2,3756.994404476419
5838,Ramagondanahalli,1235.0,2.0,52.04,2,4213.765182186235
5839,Ramagondanahalli,1610.0,2.0,111.0,3,6894.409937888198
5840,Ramagondanahalli,540.0,1.0,30.0,1,5555.555555555556
5842,Ramagondanahalli,1235.0,2.0,46.8,2,3789.4736842105262
5843,Ramagondanahalli,1215.0,2.0,51.26,2,4218.930041152264
5844,Ramagondanahalli,2257.0,4.0,157.0,3,6956.136464333185
5845,Ramagondanahalli,1251.0,2.0,47.4,2,3788.968824940048
5846,Ramagondanahalli,1610.0,2.0,115.0,3,7142.857142857143
5847,Ramagondanahalli,920.0,2.0,65.0,2,7065.217391304348
5848,Ramagondanahalli,1215.0,2.0,45.5,2,3744.855967078189
5850,Ramagondanahalli,1253.0,2.0,52.66,2,4202.713487629689
5851,Ramagondanahalli,1295.0,2.0,95.0,2,7335.907335907336
5852,Ramagondanahalli,1151.0,2.0,50.5,2,4387.489139878367
5853,Ramagondanahalli,1235.0,2.0,49.3,2,3991.902834008097
5854,Ramagondanahalli,2257.0,3.0,159.0,3,7044.749667700487
5855,Ramagondanahalli,1295.0,2.0,95.0,2,7335.907335907336
5857,Ramagondanahalli,1910.0,3.0,142.0,3,7434.55497382199
5858,Ramagondanahalli,1215.0,2.0,46.1,2,3794.238683127572
5860,Ramagondanahalli,1251.0,2.0,50.0,2,3996.802557953637
5861,Ramagondanahalli,1610.0,2.0,115.0,3,7142.857142857143
5862,Ramagondanahalli,1151.0,2.0,43.6,2,3788.010425716768
5864,Ramagondanahalli,1251.0,2.0,53.0,2,4236.610711430855
5865,Ramagondanahalli,845.0,2.0,45.82,2,5422.485207100592
5866,Ramagondanahalli,1910.0,3.0,150.0,3,7853.4031413612565
5868,Ramagondanahalli,2040.0,3.0,114.0,3,5588.235294117647
5870,Ramagondanahalli,1251.0,2.0,46.0,2,3677.0583533173462
5872,Ramagondanahalli,1151.0,2.0,46.0,2,3996.524761077324
5873,Ramagondanahalli,1610.0,2.0,112.0,3,6956.521739130435
5874,Ramagondanahalli,1610.0,2.0,115.0,3,7142.857142857143
5875,Ramagondanahalli,1200.0,3.0,56.1,3,4675.0
5876,Ramagondanahalli,2787.0,5.0,220.0,4,7893.792608539648
5878,Ramagondanahalli,1125.0,2.0,75.0,2,6666.666666666667
5879,Ramagondanahalli,1151.0,2.0,42.5,2,3692.44135534318
5880,Ramagondanahalli,2257.0,3.0,155.0,3,6867.523260965884
5881,Ramagondanahalli,1500.0,3.0,100.0,3,6666.666666666667
5883,Ramagondanahalli,1910.0,3.0,131.0,3,6858.638743455497
5884,Ramamurthy Nagar,3700.0,4.0,225.0,4,6081.081081081081
5885,Ramamurthy Nagar,3500.0,5.0,150.0,5,4285.714285714285
5886,Ramamurthy Nagar,1050.0,2.0,37.0,2,3523.809523809524
5887,Ramamurthy Nagar,1040.0,2.0,50.0,2,4807.692307692308
5889,Ramamurthy Nagar,1200.0,3.0,72.0,2,6000.0
5890,Ramamurthy Nagar,360.0,1.0,26.0,1,7222.222222222223
5891,Ramamurthy Nagar,950.0,2.0,50.79,2,5346.315789473684
5892,Ramamurthy Nagar,1200.0,2.0,66.0,3,5500.0
5893,Ramamurthy Nagar,1525.0,3.0,100.0,3,6557.377049180328
5894,Ramamurthy Nagar,1200.0,2.0,80.0,2,6666.666666666667
5895,Ramamurthy Nagar,1200.0,2.0,42.0,2,3500.0
5897,Ramamurthy Nagar,1100.0,2.0,68.0,2,6181.818181818182
5898,Ramamurthy Nagar,1185.0,2.0,45.5,2,3839.662447257384
5899,Ramamurthy Nagar,1170.0,2.0,46.8,2,4000.0
5900,Ramamurthy Nagar,1150.0,2.0,51.0,2,4434.782608695652
5901,Ramamurthy Nagar,1200.0,2.0,48.0,2,4000.0
5903,Ramamurthy Nagar,600.0,3.0,45.0,2,7500.0
5904,Ramamurthy Nagar,1110.0,2.0,65.0,2,5855.855855855856
5906,Ramamurthy Nagar,1200.0,2.0,78.0,2,6500.0
5908,Ramamurthy Nagar,600.0,1.0,43.0,1,7166.666666666667
5909,Ramamurthy Nagar,1006.0,2.0,57.0,2,5666.003976143141
5910,Ramamurthy Nagar,1200.0,2.0,76.0,2,6333.333333333333
5913,Ramamurthy Nagar,700.0,2.0,33.0,2,4714.285714285715
5914,Ramamurthy Nagar,1125.0,2.0,47.0,2,4177.777777777777
5915,Ramamurthy Nagar,1000.0,2.0,62.0,2,6200.0
5916,Ramamurthy Nagar,1334.0,2.0,67.0,2,5022.488755622189
5917,Ramamurthy Nagar,1200.0,2.0,46.0,2,3833.3333333333335
5918,Ramamurthy Nagar,1200.0,2.0,57.9,2,4825.0
5920,Ramamurthy Nagar,1360.0,2.0,45.0,2,3308.823529411765
5921,Ramamurthy Nagar,1170.0,2.0,44.0,2,3760.6837606837607
5922,Ramamurthy Nagar,2200.0,4.0,130.0,4,5909.090909090909
5923,Ramamurthy Nagar,1050.0,2.0,51.66,2,4920.0
5924,Ramamurthy Nagar,2916.0,5.0,230.0,4,7887.517146776406
5925,Ramamurthy Nagar,2316.0,3.0,125.0,3,5397.2366148531955
5926,Ramamurthy Nagar,1101.0,2.0,50.0,2,4541.326067211626
5927,Ramamurthy Nagar,1150.0,2.0,40.0,2,3478.2608695652175
5929,Ramamurthy Nagar,1050.0,2.0,37.8,2,3599.9999999999995
5930,Ramamurthy Nagar,935.0,2.0,39.0,2,4171.122994652406
5931,Ramamurthy Nagar,1200.0,2.0,68.0,2,5666.666666666667
5932,Ramamurthy Nagar,540.0,1.0,35.0,1,6481.481481481482
5933,Ramamurthy Nagar,960.0,2.0,35.0,2,3645.8333333333335
5934,Rayasandra,1314.0,2.0,63.0,3,4794.520547945205
5935,Rayasandra,1065.0,2.0,44.95,2,4220.657276995305
5936,Rayasandra,1708.0,3.0,75.0,3,4391.100702576113
5937,Rayasandra,1199.0,2.0,48.5,3,4045.0375312760634
5938,Rayasandra,1577.0,3.0,67.0,3,4248.57324032974
5939,Rayasandra,1253.0,2.0,57.0,2,4549.082202713487
5940,Rayasandra,583.0,1.0,26.9,1,4614.065180102916
5941,Rayasandra,1198.0,2.0,54.0,2,4507.512520868114
5942,Rayasandra,1555.0,3.0,75.17,3,4834.083601286174
5943,Rayasandra,1458.0,3.0,60.0,3,4115.22633744856
5944,Rayasandra,1179.0,2.0,55.0,3,4664.970313825275
5945,Rayasandra,1601.0,3.0,70.0,3,4372.2673329169265
5946,Rayasandra,1708.0,3.0,76.0,4,4449.648711943794
5947,Rayasandra,470.0,1.0,21.0,1,4468.085106382979
5948,Rayasandra,3600.0,5.0,145.0,5,4027.777777777778
5949,Rayasandra,1357.0,2.0,59.0,3,4347.826086956522
5951,Sahakara Nagar,1500.0,2.0,95.0,3,6333.333333333333
5952,Sahakara Nagar,1100.0,2.0,56.0,2,5090.909090909091
5953,Sahakara Nagar,1219.0,2.0,48.0,2,3937.653814602133
5954,Sahakara Nagar,1100.0,2.0,75.0,3,6818.181818181818
5955,Sahakara Nagar,1655.0,3.0,115.0,3,6948.640483383686
5956,Sahakara Nagar,1150.0,2.0,54.0,2,4695.652173913043
5957,Sahakara Nagar,1270.0,2.0,69.85,2,5499.999999999999
5958,Sahakara Nagar,960.0,2.0,56.0,2,5833.333333333333
5959,Sahakara Nagar,1048.0,2.0,50.0,2,4770.992366412213
5960,Sahakara Nagar,1160.0,2.0,55.0,2,4741.379310344828
5961,Sahakara Nagar,1200.0,2.0,75.0,3,6250.0
5962,Sahakara Nagar,2500.0,4.0,200.0,4,8000.0
5963,Sahakara Nagar,1914.0,3.0,179.0,3,9352.142110762801
5964,Sahakara Nagar,1500.0,3.0,125.0,3,8333.333333333334
5965,Sahakara Nagar,1100.0,2.0,55.0,2,5000.0
5966,Sahakara Nagar,1914.0,3.0,149.0,3,7784.743991640544
5967,Sahakara Nagar,1000.0,2.0,60.0,2,6000.0
5969,Sahakara Nagar,1175.0,2.0,49.0,2,4170.212765957447
5970,Sahakara Nagar,1370.0,2.0,90.0,3,6569.343065693431
5971,Sahakara Nagar,1100.0,2.0,55.0,2,5000.0
5972,Sahakara Nagar,1100.0,2.0,75.0,3,6818.181818181818
5973,Sahakara Nagar,1180.0,2.0,72.0,2,6101.6949152542375
5974,Sahakara Nagar,1200.0,2.0,60.0,2,5000.0
5975,Sahakara Nagar,1032.0,2.0,45.0,2,4360.46511627907
5976,Sahakara Nagar,1200.0,2.0,46.0,2,3833.3333333333335
5977,Sahakara Nagar,1270.0,2.0,96.0,2,7559.055118110236
5978,Sahakara Nagar,1201.0,2.0,80.0,2,6661.1157368859285
5979,Sahakara Nagar,1200.0,2.0,54.0,2,4500.0
5980,Sahakara Nagar,1291.0,2.0,72.3,2,5600.309837335399
5981,Sanjay nagar,1000.0,2.0,70.0,2,7000.0
5982,Sanjay nagar,1100.0,2.0,98.0,2,8909.09090909091
5983,Sanjay nagar,1150.0,2.0,72.2,2,6278.260869565217
5984,Sanjay nagar,1800.0,3.0,180.0,3,10000.0
5985,Sanjay nagar,630.0,1.0,35.0,2,5555.555555555556
5986,Sanjay nagar,3300.0,3.0,250.0,5,7575.757575757576
5987,Sanjay nagar,1900.0,2.0,180.0,3,9473.684210526315
5988,Sanjay nagar,1575.0,2.0,90.0,2,5714.285714285715
5991,Sanjay nagar,960.0,2.0,55.0,2,5729.166666666667
5992,Sanjay nagar,1050.0,2.0,59.0,2,5619.047619047619
5993,Sanjay nagar,1150.0,2.0,70.0,2,6086.95652173913
5994,Sanjay nagar,1500.0,3.0,150.0,3,10000.0
5995,Sanjay nagar,1180.0,2.0,80.0,2,6779.661016949152
5996,Sarakki Nagar,2121.0,4.0,253.0,3,11928.335690711929
5997,Sarakki Nagar,2289.0,3.0,260.0,3,11358.671909130624
5998,Sarakki Nagar,2500.0,4.0,325.0,3,13000.0
5999,Sarakki Nagar,2145.0,4.0,270.0,3,12587.412587412588
6000,Sarakki Nagar,1200.0,3.0,128.0,3,10666.666666666666
6001,Sarakki Nagar,2663.0,4.0,338.0,3,12692.452121667293
6002,Sarakki Nagar,1840.0,4.0,175.0,3,9510.869565217392
6006,Sarjapur,2250.0,3.0,148.0,3,6577.777777777777
6007,Sarjapur,1600.0,3.0,75.0,3,4687.5
6008,Sarjapur,1242.5,2.0,43.49,2,3500.201207243461
6009,Sarjapur,913.0,2.0,32.0,2,3504.9288061336256
6010,Sarjapur,1128.0,2.0,60.0,2,5319.148936170212
6011,Sarjapur,1185.0,2.0,47.0,2,3966.2447257383965
6012,Sarjapur,900.0,2.0,42.0,3,4666.666666666667
6013,Sarjapur,649.5,1.0,17.535,1,2699.7690531177827
6014,Sarjapur,1020.0,2.0,35.0,2,3431.372549019608
6015,Sarjapur,1195.0,2.0,42.0,2,3514.644351464435
6016,Sarjapur,1240.0,2.0,44.0,2,3548.3870967741937
6018,Sarjapur,950.0,2.0,32.5,2,3421.0526315789475
6019,Sarjapur,1285.0,2.0,68.0,3,5291.828793774319
6021,Sarjapur,925.0,2.0,25.0,2,2702.7027027027025
6022,Sarjapur,3190.0,3.0,160.0,4,5015.673981191223
6023,Sarjapur,1215.0,2.0,40.0,2,3292.1810699588477
6025,Sarjapur,1200.0,3.0,78.0,3,6500.0
6026,Sarjapur,1000.0,2.0,30.0,2,3000.0
6027,Sarjapur,1157.0,2.0,40.0,2,3457.216940363008
6028,Sarjapur,2238.0,3.0,140.0,3,6255.585344057194
6029,Sarjapur,2020.0,3.0,85.0,3,4207.920792079208
6030,Sarjapur,2885.0,3.0,185.0,4,6412.478336221837
6032,Sarjapur,1240.0,2.0,44.3,2,3572.5806451612902
6033,Sarjapur,625.0,1.0,19.0,1,3040.0
6034,Sarjapur,2585.5,4.0,139.5,4,5395.4747631019145
6035,Sarjapur,940.0,2.0,25.38,2,2700.0
6036,Sarjapur,2100.0,3.0,125.0,4,5952.380952380952
6037,Sarjapur,913.0,2.0,36.0,2,3943.0449069003284
6038,Sarjapur,1404.0,2.0,53.35,3,3799.8575498575497
6039,Sarjapur,1830.0,3.0,88.0,3,4808.743169398907
6040,Sarjapur,1364.0,2.0,56.0,3,4105.571847507332
6041,Sarjapur,1124.0,2.0,30.35,2,2700.1779359430607
6042,Sarjapur,1044.0,2.0,32.0,2,3065.1340996168583
6043,Sarjapur,650.0,1.0,19.87,1,3056.923076923077
6044,Sarjapur,1175.0,2.0,42.0,2,3574.468085106383
6045,Sarjapur,1240.0,2.0,43.1,2,3475.8064516129034
6047,Sarjapur,1032.0,2.0,42.0,2,4069.767441860465
6049,Sarjapur,1044.0,2.0,34.0,2,3256.704980842912
6050,Sarjapur,1200.0,3.0,76.13,3,6344.166666666667
6051,Sarjapur,1200.0,2.0,62.0,2,5166.666666666667
6052,Sarjapur,900.0,2.0,27.98,2,3108.8888888888887
6054,Sarjapur,1205.0,2.0,29.0,2,2406.639004149378
6055,Sarjapur,850.0,2.0,32.0,2,3764.705882352941
6056,Sarjapur,1175.0,2.0,41.68,2,3547.2340425531916
6058,Sarjapur,920.0,2.0,33.0,2,3586.9565217391305
6060,Sarjapur,1150.0,2.0,41.0,2,3565.217391304348
6061,Sarjapur,1200.0,2.0,42.6,2,3550.0
6062,Sarjapur,1333.0,3.0,50.0,3,3750.9377344336085
6063,Sarjapur,1044.0,2.0,36.0,2,3448.2758620689656
6064,Sarjapur,950.0,2.0,35.0,2,3684.2105263157896
6066,Sarjapur,2172.0,3.0,100.0,3,4604.051565377532
6067,Sarjapur,633.0,1.0,17.09,1,2699.8420221169035
6069,Sarjapur,1451.0,2.0,87.0,2,5995.864920744314
6070,Sarjapur,2400.0,3.0,140.0,4,5833.333333333333
6071,Sarjapur,1525.0,2.0,68.0,3,4459.016393442623
6072,Sarjapur,1095.0,2.0,45.0,2,4109.58904109589
6073,Sarjapur,1425.0,3.0,57.0,3,4000.0
6074,Sarjapur  Road,2497.0,3.0,140.0,3,5606.728073688426
6075,Sarjapur  Road,1787.0,3.0,98.29,3,5500.279798545048
6076,Sarjapur  Road,1787.0,3.0,125.0,3,6994.963626189144
6080,Sarjapur  Road,1000.0,2.0,67.0,2,6700.0
6081,Sarjapur  Road,1346.0,2.0,74.03,2,5500.0
6082,Sarjapur  Road,1195.0,2.0,70.0,2,5857.740585774059
6083,Sarjapur  Road,1550.0,3.0,100.0,3,6451.612903225807
6085,Sarjapur  Road,2100.0,3.0,125.0,3,5952.380952380952
6087,Sarjapur  Road,1691.0,3.0,113.0,3,6682.436428149024
6088,Sarjapur  Road,1278.0,2.0,95.0,2,7433.489827856025
6089,Sarjapur  Road,2238.0,3.0,140.0,3,6255.585344057194
6090,Sarjapur  Road,1800.0,3.0,110.0,3,6111.111111111111
6094,Sarjapur  Road,1984.0,4.0,146.0,3,7358.870967741936
6096,Sarjapur  Road,1128.0,2.0,59.0,2,5230.49645390071
6098,Sarjapur  Road,1700.0,3.0,110.0,3,6470.588235294118
6099,Sarjapur  Road,1157.0,2.0,75.0,3,6482.281763180639
6100,Sarjapur  Road,1282.0,2.0,72.0,2,5616.224648985959
6101,Sarjapur  Road,4111.0,4.0,310.0,4,7540.744344441741
6103,Sarjapur  Road,3900.0,4.0,300.0,4,7692.307692307692
6106,Sarjapur  Road,1050.0,2.0,62.0,2,5904.761904761905
6107,Sarjapur  Road,1700.0,3.0,135.0,3,7941.176470588235
